temperature,humidity,rainfall,wind_speed,month,crop,region,state,latitude,longitude,pesticide_applications,past_disease_occurrences,disease,severity,is_diseased
18.8,85.0,3.7,2.3,12,Tomato,Kolkata,West Bengal,22.57,88.36,5,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,46.3,1
25.3,75.3,63.7,16.9,8,Strawberry,Indore,Madhya Pradesh,22.71,75.85,1,1,Strawberry___Leaf_scorch,60.7,1
15.5,80.9,99.9,8.4,6,Corn,Dharamsala,Himachal Pradesh,32.21,76.32,3,0,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,53.9,1
21.6,75.5,9.5,11.1,3,Pepper,Patna,Bihar,25.59,85.13,1,0,"Pepper,_bell___healthy",0.0,0
27.0,81.0,71.0,10.7,9,Corn,Indore,Madhya Pradesh,22.71,75.85,0,4,Corn_(maize)___Common_rust_,62.3,1
29.1,83.1,103.5,13.0,6,Cherry,Jabalpur,Madhya Pradesh,23.18,79.94,4,1,Cherry_(including_sour)___Powdery_mildew,36.6,1
25.8,70.0,13.0,5.9,4,Apple,Bhopal,Madhya Pradesh,23.25,77.41,2,1,Apple___Cedar_apple_rust,51.9,1
27.6,63.9,34.6,11.0,10,Tomato,Aurangabad,Maharashtra,19.87,75.34,2,2,Tomato___Tomato_mosaic_virus,90.7,1
29.1,45.8,9.4,7.9,3,Squash,Jodhpur,Rajasthan,26.29,73.01,5,0,Squash___Powdery_mildew,38.2,1
17.1,73.7,13.7,10.4,4,Corn,Shimla,Himachal Pradesh,31.1,77.17,1,3,Corn_(maize)___healthy,0.0,0
19.0,75.3,97.8,4.2,8,Corn,Ludhiana,Punjab,30.9,75.85,0,4,Corn_(maize)___Common_rust_,63.1,1
20.9,76.1,3.0,4.6,12,Corn,Coimbatore,Tamil Nadu,11.01,76.96,6,0,Corn_(maize)___Northern_Leaf_Blight,53.3,1
36.4,75.3,10.9,13.2,5,Tomato,Mysore,Karnataka,12.29,76.64,6,4,Tomato___Early_blight,36.5,1
39.4,63.4,10.2,5.2,5,Tomato,Solapur,Maharashtra,17.66,75.9,7,2,Tomato___Septoria_leaf_spot,53.6,1
18.6,84.1,5.3,7.9,12,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,9,2,Tomato___Tomato_mosaic_virus,44.1,1
31.3,87.4,77.3,8.4,6,Tomato,Akola,Maharashtra,20.7,77.0,4,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,67.7,1
28.2,72.4,10.2,2.4,4,Tomato,Ranchi,Jharkhand,23.34,85.31,7,2,Tomato___healthy,0.0,0
31.6,85.4,68.7,6.8,6,Tomato,Lucknow,Uttar Pradesh,26.85,80.94,5,2,Tomato___Septoria_leaf_spot,52.3,1
16.3,65.7,6.1,2.3,1,Tomato,Agra,Uttar Pradesh,27.17,78.01,5,1,Tomato___healthy,0.0,0
24.7,91.8,124.3,5.4,7,Potato,Warangal,Telangana,17.97,79.59,4,1,Potato___Late_blight,84.0,1
29.2,80.2,21.9,8.2,10,Tomato,Lucknow,Uttar Pradesh,26.85,80.94,4,5,Tomato___Leaf_Mold,59.3,1
27.4,66.9,101.4,8.5,8,Tomato,Jaipur,Rajasthan,26.91,75.79,6,0,Tomato___Early_blight,43.1,1
28.7,76.5,93.0,7.7,8,Peach,Mysore,Karnataka,12.29,76.64,4,4,Peach___healthy,0.0,0
41.2,65.0,5.9,9.9,5,Tomato,Ahmedabad,Gujarat,23.02,72.57,4,0,Tomato___Spider_mites Two-spotted_spider_mite,38.6,1
30.2,67.4,12.9,4.4,4,Tomato,Indore,Madhya Pradesh,22.71,75.85,5,2,Tomato___healthy,0.0,0
30.5,90.1,12.2,4.9,4,Orange,Burdwan,West Bengal,23.23,87.85,5,2,Orange___Haunglongbing_(Citrus_greening),76.2,1
25.0,76.7,38.4,3.6,10,Peach,Jalandhar,Punjab,31.32,75.57,8,2,Peach___healthy,0.0,0
23.5,85.6,5.8,2.0,3,Tomato,Burdwan,West Bengal,23.23,87.85,2,0,Tomato___Early_blight,48.2,1
31.6,75.6,48.9,11.6,6,Tomato,Jaipur,Rajasthan,26.91,75.79,5,1,Tomato___Leaf_Mold,39.0,1
20.4,63.8,86.8,7.6,8,Grape,Jalandhar,Punjab,31.32,75.57,1,4,Grape___healthy,0.0,0
16.9,69.7,92.6,10.0,7,Grape,Amritsar,Punjab,31.63,74.87,3,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),49.9,1
29.9,89.0,13.2,10.1,5,Tomato,Burdwan,West Bengal,23.23,87.85,0,2,Tomato___Tomato_mosaic_virus,84.2,1
34.4,73.5,77.9,3.7,6,Potato,Solapur,Maharashtra,17.66,75.9,10,0,Potato___Late_blight,55.5,1
27.2,67.1,99.6,5.2,7,Blueberry,Solapur,Maharashtra,17.66,75.9,5,5,Blueberry___healthy,0.0,0
28.3,67.3,73.8,5.3,9,Blueberry,Jaipur,Rajasthan,26.91,75.79,3,0,Blueberry___healthy,0.0,0
27.8,74.2,2.8,4.9,2,Cherry,Hyderabad,Telangana,17.38,78.47,0,3,Cherry_(including_sour)___healthy,0.0,0
30.3,66.8,4.1,5.4,3,Apple,Ahmedabad,Gujarat,23.02,72.57,5,2,Apple___Cedar_apple_rust,37.4,1
24.3,76.9,5.5,9.6,1,Tomato,Amravati,Maharashtra,20.93,77.75,2,3,Tomato___healthy,0.0,0
26.4,83.0,152.3,7.4,7,Grape,Bhopal,Madhya Pradesh,23.25,77.41,0,5,Grape___Esca_(Black_Measles),70.9,1
18.4,76.6,5.8,9.2,12,Blueberry,Lucknow,Uttar Pradesh,26.85,80.94,4,0,Blueberry___healthy,0.0,0
17.1,59.1,32.0,5.3,10,Grape,Amritsar,Punjab,31.63,74.87,1,1,Grape___healthy,0.0,0
24.9,83.2,113.3,8.9,7,Orange,Surat,Gujarat,21.17,72.83,3,1,Orange___Haunglongbing_(Citrus_greening),75.0,1
38.5,84.5,67.4,5.1,6,Tomato,Chennai,Tamil Nadu,13.08,80.27,6,4,Tomato___Bacterial_spot,46.2,1
27.9,71.2,7.1,10.3,11,Corn,Aurangabad,Maharashtra,19.87,75.34,1,2,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,69.4,1
21.0,73.3,5.6,2.8,1,Apple,Aurangabad,Maharashtra,19.87,75.34,6,0,Apple___healthy,0.0,0
27.2,84.5,66.8,8.9,9,Apple,Varanasi,Uttar Pradesh,25.31,82.97,4,0,Apple___Cedar_apple_rust,61.1,1
30.6,70.6,77.6,1.2,7,Tomato,Solapur,Maharashtra,17.66,75.9,5,0,Tomato___Leaf_Mold,38.8,1
35.4,77.9,100.5,15.2,9,Tomato,Agra,Uttar Pradesh,27.17,78.01,7,0,Tomato___Tomato_mosaic_virus,41.2,1
27.6,71.7,128.0,12.4,8,Potato,Agra,Uttar Pradesh,27.17,78.01,0,3,Potato___healthy,0.0,0
32.1,53.6,9.0,4.9,3,Tomato,Jodhpur,Rajasthan,26.29,73.01,3,3,Tomato___Spider_mites Two-spotted_spider_mite,58.5,1
9.0,89.1,112.1,9.8,7,Corn,Shimla,Himachal Pradesh,31.1,77.17,7,2,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,45.1,1
29.5,81.3,84.3,7.1,6,Tomato,Lucknow,Uttar Pradesh,26.85,80.94,0,1,Tomato___Leaf_Mold,41.2,1
22.0,70.0,4.4,1.7,12,Raspberry,Burdwan,West Bengal,23.23,87.85,0,0,Raspberry___healthy,0.0,0
29.4,63.0,14.5,8.1,4,Tomato,Nagpur,Maharashtra,21.14,79.08,3,3,Tomato___Early_blight,62.5,1
31.4,75.1,10.7,7.6,3,Soybean,Varanasi,Uttar Pradesh,25.31,82.97,1,2,Soybean___healthy,0.0,0
23.5,74.4,170.5,1.4,7,Soybean,Bangalore,Karnataka,12.97,77.59,3,0,Soybean___healthy,0.0,0
24.1,78.7,45.2,6.9,10,Grape,Varanasi,Uttar Pradesh,25.31,82.97,6,0,Grape___Black_rot,58.2,1
25.6,79.7,124.7,11.1,8,Peach,Coimbatore,Tamil Nadu,11.01,76.96,2,1,Peach___healthy,0.0,0
27.0,58.4,8.4,8.6,11,Apple,Ahmedabad,Gujarat,23.02,72.57,0,0,Apple___healthy,0.0,0
22.4,85.5,78.4,1.1,9,Tomato,Coimbatore,Tamil Nadu,11.01,76.96,6,1,Tomato___Leaf_Mold,49.4,1
26.0,63.9,9.0,9.7,5,Squash,Jalandhar,Punjab,31.32,75.57,3,0,Squash___Powdery_mildew,46.8,1
23.8,75.7,33.2,10.1,10,Strawberry,Bangalore,Karnataka,12.97,77.59,9,2,Strawberry___Leaf_scorch,19.4,1
28.0,82.1,13.6,6.3,10,Tomato,Coimbatore,Tamil Nadu,11.01,76.96,3,0,Tomato___Spider_mites Two-spotted_spider_mite,47.4,1
26.8,70.8,2.4,18.7,2,Peach,Akola,Maharashtra,20.7,77.0,4,0,Peach___healthy,0.0,0
26.1,76.4,137.7,7.6,7,Pepper,Indore,Madhya Pradesh,22.71,75.85,10,1,"Pepper,_bell___healthy",0.0,0
32.6,78.9,99.3,9.1,6,Corn,Akola,Maharashtra,20.7,77.0,0,2,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,63.8,1
31.4,88.0,40.0,7.5,9,Peach,Jabalpur,Madhya Pradesh,23.18,79.94,1,0,Peach___Bacterial_spot,72.5,1
28.7,66.3,14.4,7.9,4,Grape,Ludhiana,Punjab,30.9,75.85,3,0,Grape___healthy,0.0,0
22.4,67.9,69.2,11.5,6,Tomato,Amritsar,Punjab,31.63,74.87,1,2,Tomato___Target_Spot,69.9,1
41.4,63.0,9.8,9.4,5,Apple,Ahmedabad,Gujarat,23.02,72.57,1,1,Apple___Cedar_apple_rust,43.0,1
22.4,54.1,13.7,12.8,4,Blueberry,Amritsar,Punjab,31.63,74.87,1,2,Blueberry___healthy,0.0,0
18.7,72.7,5.5,18.0,1,Tomato,Nagpur,Maharashtra,21.14,79.08,8,2,Tomato___healthy,0.0,0
29.1,78.4,23.2,11.2,10,Peach,Akola,Maharashtra,20.7,77.0,2,2,Peach___healthy,0.0,0
19.4,78.0,90.2,7.4,8,Potato,Hyderabad,Telangana,17.38,78.47,2,1,Potato___Late_blight,83.5,1
28.4,83.2,59.9,10.7,9,Orange,Gaya,Bihar,24.79,84.99,3,0,Orange___Haunglongbing_(Citrus_greening),83.1,1
31.1,62.8,11.1,2.0,4,Peach,Aurangabad,Maharashtra,19.87,75.34,1,3,Peach___healthy,0.0,0
28.5,73.1,96.2,9.9,8,Tomato,Warangal,Telangana,17.97,79.59,5,0,Tomato___Leaf_Mold,59.0,1
15.1,90.5,17.7,8.9,6,Tomato,Dharamsala,Himachal Pradesh,32.21,76.32,2,0,Tomato___Leaf_Mold,41.0,1
36.9,78.6,11.5,0.0,5,Tomato,Hyderabad,Telangana,17.38,78.47,3,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,58.4,1
23.5,73.5,4.6,6.7,11,Raspberry,Nashik,Maharashtra,19.99,73.79,1,3,Raspberry___healthy,0.0,0
27.8,89.7,52.1,5.1,6,Apple,Coimbatore,Tamil Nadu,11.01,76.96,8,2,Apple___Cedar_apple_rust,31.8,1
27.9,65.0,31.3,0.0,10,Wheat,Ahmedabad,Gujarat,23.02,72.57,0,0,Wheat___Leaf_rust,70.9,1
26.7,56.7,9.3,11.5,4,Apple,Amritsar,Punjab,31.63,74.87,1,1,Apple___Apple_scab,64.8,1
32.3,62.5,78.0,11.9,9,Strawberry,Jodhpur,Rajasthan,26.29,73.01,9,2,Strawberry___Leaf_scorch,44.3,1
25.4,80.1,155.8,9.6,8,Pepper,Pune,Maharashtra,18.52,73.85,0,0,"Pepper,_bell___Bacterial_spot",44.3,1
19.0,78.8,3.8,5.4,2,Blueberry,Akola,Maharashtra,20.7,77.0,9,3,Blueberry___healthy,0.0,0
33.0,69.3,90.7,11.9,6,Grape,Agra,Uttar Pradesh,27.17,78.01,0,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),72.8,1
24.4,68.1,9.2,5.8,1,Apple,Agra,Uttar Pradesh,27.17,78.01,4,0,Apple___healthy,0.0,0
24.6,69.7,9.4,9.5,11,Raspberry,Ahmedabad,Gujarat,23.02,72.57,1,0,Raspberry___healthy,0.0,0
25.2,79.6,139.2,12.1,7,Apple,Surat,Gujarat,21.17,72.83,5,2,Apple___Black_rot,66.8,1
28.9,74.7,94.5,10.6,7,Pepper,Solapur,Maharashtra,17.66,75.9,1,0,"Pepper,_bell___Bacterial_spot",65.4,1
22.8,75.3,104.0,10.8,9,Strawberry,Ludhiana,Punjab,30.9,75.85,7,0,Strawberry___healthy,0.0,0
31.5,89.5,72.9,13.4,7,Apple,Akola,Maharashtra,20.7,77.0,1,0,Apple___Apple_scab,53.9,1
27.7,87.4,112.5,5.0,7,Tomato,Gaya,Bihar,24.79,84.99,4,0,Tomato___Target_Spot,47.7,1
22.6,85.4,73.6,5.8,8,Grape,Varanasi,Uttar Pradesh,25.31,82.97,9,0,Grape___Esca_(Black_Measles),51.2,1
24.4,78.2,160.3,1.0,8,Raspberry,Pune,Maharashtra,18.52,73.85,9,1,Raspberry___healthy,0.0,0
17.3,60.5,2.6,5.9,2,Blueberry,Ludhiana,Punjab,30.9,75.85,8,3,Blueberry___healthy,0.0,0
21.0,63.2,8.8,6.2,3,Grape,Jalandhar,Punjab,31.32,75.57,2,0,Grape___healthy,0.0,0
24.8,75.2,7.3,9.2,2,Apple,Gaya,Bihar,24.79,84.99,6,0,Apple___healthy,0.0,0
27.4,55.4,6.2,9.3,3,Strawberry,Solapur,Maharashtra,17.66,75.9,1,2,Strawberry___Leaf_scorch,48.2,1
31.6,75.3,41.2,12.7,9,Tomato,Lucknow,Uttar Pradesh,26.85,80.94,1,3,Tomato___Late_blight,93.4,1
30.7,75.5,143.2,9.2,7,Apple,Nagpur,Maharashtra,21.14,79.08,0,0,Apple___Black_rot,69.9,1
28.3,80.0,67.3,6.2,7,Tomato,Warangal,Telangana,17.97,79.59,0,0,Tomato___Target_Spot,54.1,1
20.4,52.7,9.3,7.1,3,Strawberry,Jalandhar,Punjab,31.32,75.57,2,0,Strawberry___Leaf_scorch,56.6,1
27.9,91.9,119.4,6.1,6,Grape,Kolkata,West Bengal,22.57,88.36,0,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),61.5,1
27.4,57.3,22.4,13.5,10,Peach,Jodhpur,Rajasthan,26.29,73.01,5,0,Peach___healthy,0.0,0
11.7,89.0,24.1,10.5,10,Grape,Shimla,Himachal Pradesh,31.1,77.17,6,2,Grape___Esca_(Black_Measles),51.5,1
31.7,82.3,97.5,9.9,6,Squash,Jabalpur,Madhya Pradesh,23.18,79.94,4,5,Squash___Powdery_mildew,43.4,1
23.2,78.2,25.6,10.6,10,Corn,Surat,Gujarat,21.17,72.83,3,0,Corn_(maize)___Northern_Leaf_Blight,64.6,1
30.9,84.8,7.7,3.8,3,Squash,Amravati,Maharashtra,20.93,77.75,2,5,Squash___Powdery_mildew,56.6,1
35.6,77.3,17.3,10.3,5,Grape,Surat,Gujarat,21.17,72.83,3,1,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),40.8,1
19.9,86.4,75.7,4.4,7,Pepper,Bhopal,Madhya Pradesh,23.25,77.41,1,0,"Pepper,_bell___Bacterial_spot",54.1,1
23.9,78.6,3.5,13.8,3,Wheat,Gaya,Bihar,24.79,84.99,3,0,Wheat___Leaf_rust,67.6,1
22.1,72.1,6.1,13.4,3,Grape,Ranchi,Jharkhand,23.34,85.31,0,0,Grape___healthy,0.0,0
27.5,93.4,110.6,9.0,9,Tomato,Surat,Gujarat,21.17,72.83,3,1,Tomato___Late_blight,79.1,1
32.0,72.8,15.9,4.7,5,Corn,Agra,Uttar Pradesh,27.17,78.01,1,2,Corn_(maize)___Common_rust_,57.1,1
35.3,92.8,13.5,12.7,4,Tomato,Burdwan,West Bengal,23.23,87.85,9,1,Tomato___Early_blight,40.0,1
20.7,82.0,88.5,5.7,7,Tomato,Amravati,Maharashtra,20.93,77.75,3,4,Tomato___Septoria_leaf_spot,60.0,1
24.7,53.8,5.4,2.7,12,Raspberry,Jodhpur,Rajasthan,26.29,73.01,2,0,Raspberry___healthy,0.0,0
23.3,79.1,5.0,10.3,2,Blueberry,Bangalore,Karnataka,12.97,77.59,5,3,Blueberry___healthy,0.0,0
25.6,68.5,6.4,9.4,3,Pepper,Amritsar,Punjab,31.63,74.87,3,1,"Pepper,_bell___healthy",0.0,0
33.7,67.5,11.7,3.8,4,Potato,Hyderabad,Telangana,17.38,78.47,1,0,Potato___Early_blight,62.8,1
20.2,74.8,3.5,1.6,12,Blueberry,Bangalore,Karnataka,12.97,77.59,2,0,Blueberry___healthy,0.0,0
35.3,72.4,10.1,10.3,5,Wheat,Nagpur,Maharashtra,21.14,79.08,0,0,Wheat___Leaf_rust,93.3,1
37.2,67.8,13.4,5.7,4,Tomato,Solapur,Maharashtra,17.66,75.9,2,1,Tomato___Spider_mites Two-spotted_spider_mite,57.6,1
23.0,85.8,88.8,6.5,9,Squash,Gaya,Bihar,24.79,84.99,0,3,Squash___Powdery_mildew,46.0,1
30.1,74.1,0.0,5.5,8,Pepper,Aurangabad,Maharashtra,19.87,75.34,0,0,"Pepper,_bell___healthy",0.0,0
25.6,74.0,11.1,9.4,11,Potato,Bhopal,Madhya Pradesh,23.25,77.41,0,0,Potato___healthy,0.0,0
16.4,84.9,13.3,5.3,10,Wheat,Shimla,Himachal Pradesh,31.1,77.17,3,0,Wheat___Leaf_rust,64.4,1
22.0,64.6,4.5,9.6,11,Strawberry,Ludhiana,Punjab,30.9,75.85,6,3,Strawberry___Leaf_scorch,38.6,1
29.5,85.9,106.9,3.5,8,Tomato,Amravati,Maharashtra,20.93,77.75,1,1,Tomato___Tomato_mosaic_virus,86.9,1
14.7,62.9,8.1,7.7,11,Strawberry,Jalandhar,Punjab,31.32,75.57,6,4,Strawberry___healthy,0.0,0
22.6,67.5,4.5,7.1,1,Raspberry,Warangal,Telangana,17.97,79.59,5,1,Raspberry___healthy,0.0,0
39.3,76.7,11.3,14.8,5,Tomato,Akola,Maharashtra,20.7,77.0,4,0,Tomato___Target_Spot,55.8,1
16.4,76.0,7.3,7.1,1,Wheat,Gaya,Bihar,24.79,84.99,3,3,Wheat___Leaf_rust,69.1,1
33.5,67.5,14.5,4.4,5,Soybean,Nashik,Maharashtra,19.99,73.79,3,1,Soybean___healthy,0.0,0
38.3,71.6,13.8,12.0,4,Apple,Warangal,Telangana,17.97,79.59,10,4,Apple___Apple_scab,49.5,1
33.2,79.1,10.5,8.8,4,Apple,Warangal,Telangana,17.97,79.59,1,2,Apple___Apple_scab,52.6,1
25.2,87.4,51.2,7.8,9,Potato,Varanasi,Uttar Pradesh,25.31,82.97,3,4,Potato___Late_blight,88.0,1
28.9,76.4,146.1,9.3,7,Potato,Warangal,Telangana,17.97,79.59,3,3,Potato___healthy,0.0,0
26.2,86.4,89.1,13.6,8,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,6,0,Tomato___Tomato_mosaic_virus,50.0,1
33.6,83.9,83.0,10.3,9,Pepper,Warangal,Telangana,17.97,79.59,4,0,"Pepper,_bell___Bacterial_spot",48.7,1
27.9,87.0,69.6,7.1,9,Corn,Kolkata,West Bengal,22.57,88.36,4,1,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,60.4,1
27.5,84.2,123.0,4.3,6,Grape,Ranchi,Jharkhand,23.34,85.31,6,4,Grape___Esca_(Black_Measles),58.9,1
28.7,56.3,14.2,2.9,4,Soybean,Amritsar,Punjab,31.63,74.87,2,2,Soybean___healthy,0.0,0
27.5,83.4,50.4,0.6,8,Potato,Lucknow,Uttar Pradesh,26.85,80.94,9,5,Potato___Late_blight,59.4,1
25.9,70.4,110.8,3.3,8,Tomato,Ahmedabad,Gujarat,23.02,72.57,2,0,Tomato___Bacterial_spot,51.3,1
16.0,75.1,6.6,1.5,1,Cherry,Bangalore,Karnataka,12.97,77.59,0,0,Cherry_(including_sour)___healthy,0.0,0
21.9,76.5,110.1,6.0,8,Pepper,Jalandhar,Punjab,31.32,75.57,5,0,"Pepper,_bell___healthy",0.0,0
25.0,77.8,6.2,9.6,11,Peach,Patna,Bihar,25.59,85.13,1,0,Peach___healthy,0.0,0
19.3,88.8,12.0,3.8,11,Wheat,Kolkata,West Bengal,22.57,88.36,4,0,Wheat___Leaf_rust,56.9,1
37.6,64.4,10.1,16.7,4,Apple,Indore,Madhya Pradesh,22.71,75.85,1,0,Apple___Cedar_apple_rust,55.4,1
25.0,73.3,6.5,6.6,1,Grape,Aurangabad,Maharashtra,19.87,75.34,6,2,Grape___healthy,0.0,0
33.7,69.9,7.6,2.2,3,Apple,Jabalpur,Madhya Pradesh,23.18,79.94,1,1,Apple___Apple_scab,60.9,1
19.7,70.6,4.8,5.8,2,Raspberry,Nashik,Maharashtra,19.99,73.79,2,1,Raspberry___healthy,0.0,0
31.1,92.4,98.2,17.6,7,Tomato,Chennai,Tamil Nadu,13.08,80.27,2,3,Tomato___Leaf_Mold,46.6,1
32.0,80.8,67.5,0.0,9,Pepper,Akola,Maharashtra,20.7,77.0,3,0,"Pepper,_bell___Bacterial_spot",52.5,1
25.3,82.9,9.5,0.5,3,Apple,Burdwan,West Bengal,23.23,87.85,5,4,Apple___Cedar_apple_rust,40.1,1
13.0,81.3,102.8,5.6,6,Tomato,Dharamsala,Himachal Pradesh,32.21,76.32,7,0,Tomato___Bacterial_spot,43.1,1
21.2,59.1,3.2,0.5,1,Tomato,Ahmedabad,Gujarat,23.02,72.57,0,1,Tomato___Tomato_mosaic_virus,59.5,1
11.3,80.6,4.0,8.3,1,Orange,Shimla,Himachal Pradesh,31.1,77.17,4,0,Orange___Haunglongbing_(Citrus_greening),84.0,1
23.6,77.1,3.8,11.2,2,Cherry,Ranchi,Jharkhand,23.34,85.31,3,0,Cherry_(including_sour)___healthy,0.0,0
24.9,75.3,7.7,12.8,2,Tomato,Nagpur,Maharashtra,21.14,79.08,1,0,Tomato___Leaf_Mold,42.0,1
31.3,72.6,2.0,14.0,3,Cherry,Akola,Maharashtra,20.7,77.0,1,0,Cherry_(including_sour)___Powdery_mildew,50.0,1
23.7,77.5,5.9,11.5,12,Peach,Solapur,Maharashtra,17.66,75.9,2,1,Peach___healthy,0.0,0
33.3,79.9,76.0,10.0,8,Pepper,Surat,Gujarat,21.17,72.83,5,0,"Pepper,_bell___healthy",0.0,0
28.3,92.6,114.8,6.3,7,Tomato,Chennai,Tamil Nadu,13.08,80.27,3,3,Tomato___Septoria_leaf_spot,48.4,1
27.0,71.6,47.1,4.5,6,Corn,Lucknow,Uttar Pradesh,26.85,80.94,2,2,Corn_(maize)___Northern_Leaf_Blight,60.3,1
22.2,69.7,14.1,13.6,11,Corn,Ludhiana,Punjab,30.9,75.85,1,1,Corn_(maize)___healthy,0.0,0
26.8,71.5,4.6,7.6,2,Corn,Solapur,Maharashtra,17.66,75.9,1,4,Corn_(maize)___Northern_Leaf_Blight,57.5,1
24.0,64.9,4.6,2.2,1,Pepper,Ahmedabad,Gujarat,23.02,72.57,2,3,"Pepper,_bell___healthy",0.0,0
23.1,61.4,6.7,5.6,11,Tomato,Solapur,Maharashtra,17.66,75.9,8,0,Tomato___Spider_mites Two-spotted_spider_mite,45.6,1
27.4,82.5,42.3,5.2,10,Wheat,Patna,Bihar,25.59,85.13,5,1,Wheat___Leaf_rust,62.4,1
23.0,65.7,4.6,2.7,1,Apple,Solapur,Maharashtra,17.66,75.9,4,0,Apple___healthy,0.0,0
20.2,56.9,9.9,7.5,12,Squash,Jodhpur,Rajasthan,26.29,73.01,2,4,Squash___Powdery_mildew,39.6,1
31.2,68.5,30.8,11.6,6,Grape,Ahmedabad,Gujarat,23.02,72.57,1,1,Grape___Esca_(Black_Measles),74.7,1
29.8,72.8,5.8,6.5,3,Apple,Indore,Madhya Pradesh,22.71,75.85,2,1,Apple___Cedar_apple_rust,31.1,1
24.9,68.9,43.1,5.8,10,Strawberry,Nagpur,Maharashtra,21.14,79.08,3,3,Strawberry___healthy,0.0,0
28.4,90.9,41.1,11.4,9,Squash,Mysore,Karnataka,12.29,76.64,1,0,Squash___Powdery_mildew,39.8,1
29.9,92.6,56.4,4.6,7,Potato,Patna,Bihar,25.59,85.13,9,1,Potato___Early_blight,34.3,1
32.4,80.1,24.9,4.9,5,Tomato,Gaya,Bihar,24.79,84.99,3,2,Tomato___Early_blight,60.1,1
20.7,71.7,12.8,4.8,11,Wheat,Gaya,Bihar,24.79,84.99,1,0,Wheat___Leaf_rust,86.8,1
9.8,90.3,72.7,0.0,9,Potato,Shimla,Himachal Pradesh,31.1,77.17,7,0,Potato___Late_blight,51.4,1
28.8,50.4,4.6,5.8,3,Strawberry,Jodhpur,Rajasthan,26.29,73.01,5,0,Strawberry___healthy,0.0,0
27.6,57.3,12.9,13.8,5,Grape,Jalandhar,Punjab,31.32,75.57,10,0,Grape___healthy,0.0,0
10.8,85.6,2.9,6.6,3,Squash,Dharamsala,Himachal Pradesh,32.21,76.32,5,2,Squash___Powdery_mildew,37.3,1
24.2,88.7,68.8,16.8,9,Corn,Gaya,Bihar,24.79,84.99,0,0,Corn_(maize)___Northern_Leaf_Blight,58.7,1
29.2,77.0,9.8,9.5,3,Wheat,Coimbatore,Tamil Nadu,11.01,76.96,2,0,Wheat___Leaf_rust,62.8,1
25.1,90.8,124.0,10.7,7,Grape,Chennai,Tamil Nadu,13.08,80.27,1,0,Grape___Esca_(Black_Measles),50.4,1
26.8,84.3,68.9,10.9,9,Tomato,Indore,Madhya Pradesh,22.71,75.85,4,1,Tomato___Tomato_mosaic_virus,60.5,1
32.7,81.0,11.2,10.7,4,Apple,Chennai,Tamil Nadu,13.08,80.27,5,0,Apple___Apple_scab,69.2,1
30.4,82.5,9.2,7.2,4,Strawberry,Kolkata,West Bengal,22.57,88.36,2,0,Strawberry___Leaf_scorch,36.9,1
20.7,65.5,4.8,2.1,1,Apple,Solapur,Maharashtra,17.66,75.9,0,3,Apple___healthy,0.0,0
31.5,72.8,33.7,2.1,10,Grape,Akola,Maharashtra,20.7,77.0,3,0,Grape___healthy,0.0,0
31.4,80.0,94.9,8.6,9,Apple,Warangal,Telangana,17.97,79.59,1,0,Apple___Apple_scab,68.4,1
33.0,74.7,75.7,3.2,9,Corn,Ahmedabad,Gujarat,23.02,72.57,0,0,Corn_(maize)___Northern_Leaf_Blight,84.3,1
11.9,76.5,5.7,9.0,1,Peach,Dharamsala,Himachal Pradesh,32.21,76.32,2,0,Peach___healthy,0.0,0
23.2,75.7,5.0,6.1,12,Strawberry,Ranchi,Jharkhand,23.34,85.31,2,3,Strawberry___healthy,0.0,0
26.1,70.1,5.0,11.8,1,Corn,Ahmedabad,Gujarat,23.02,72.57,5,0,Corn_(maize)___healthy,0.0,0
33.2,84.3,12.1,8.3,4,Tomato,Chennai,Tamil Nadu,13.08,80.27,1,5,Tomato___Spider_mites Two-spotted_spider_mite,51.1,1
25.3,78.6,24.6,1.8,10,Strawberry,Nashik,Maharashtra,19.99,73.79,1,0,Strawberry___healthy,0.0,0
30.6,84.8,146.3,7.4,7,Tomato,Nashik,Maharashtra,19.99,73.79,1,0,Tomato___Leaf_Mold,37.3,1
26.7,79.2,67.8,7.5,6,Tomato,Gaya,Bihar,24.79,84.99,2,2,Tomato___Tomato_Yellow_Leaf_Curl_Virus,76.9,1
17.4,68.0,72.1,9.3,9,Apple,Ludhiana,Punjab,30.9,75.85,0,0,Apple___Black_rot,93.2,1
27.3,78.6,62.4,4.9,9,Tomato,Aurangabad,Maharashtra,19.87,75.34,4,1,Tomato___Septoria_leaf_spot,39.6,1
